Column1,Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names,InterPro IDs,InterPro GO IDs,InterPro GO Names
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|139751|estExt_fgenesh1_kg.C_110102,Coatomer subunit delta,559,20,0,58.58,4,P:GO:0016192; C:GO:0005794; C:GO:0031410; C:GO:0032991,P:vesicle-mediated transport; C:Golgi apparatus; C:cytoplasmic vesicle; C:protein-containing complex,,,IPR028565 (PFAM); IPR022775 (PFAM); G3DSA:2.60.40.1170 (GENE3D); G3DSA:3.30.450.60 (GENE3D); G3DSA:2.60.40.1170 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR027059 (PANTHER); PTHR10121:SF0 (PANTHER); IPR028565 (PROSITE_PROFILES); cd14830 (CDD); cd09254 (CDD); IPR036168 (SUPERFAMILY); IPR011012 (SUPERFAMILY),P:GO:0006890; C:GO:0030126,"P:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum; C:COPI vesicle coat"
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|45449|fgenesh1_kg.11___108___isotig04850,CAMK protein kinase,478,20,0,67.69,4,P:GO:0005975; P:GO:0036211; F:GO:0016740; F:GO:0140096,"P:carbohydrate metabolic process; P:protein modification process; F:transferase activity; F:catalytic activity, acting on a protein",EC:2.7.1,Transferring phosphorus-containing groups,G3DSA:1.10.510.10 (GENE3D); IPR000719 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR24347 (PANTHER); PTHR24347:SF412 (PANTHER); IPR000719 (PROSITE_PROFILES); cd05117 (CDD); IPR011009 (SUPERFAMILY),P:GO:0006468; F:GO:0004672; F:GO:0005524,P:protein phosphorylation; F:protein kinase activity; F:ATP binding
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",jgi|Aurli1|45537|fgenesh1_kg.11___196___isotig05308,leucine-rich repeat-containing protein 47,509,20,0,55.51,1,F:GO:0005525,F:GTP binding,,,IPR032675 (G3DSA:3.80.10.GENE3D); IPR002110 (PFAM); IPR036770 (G3DSA:1.25.40.GENE3D); IPR001611 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR48051 (PANTHER); IPR001611 (PROSITE_PROFILES); IPR001611 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR036770 (SUPERFAMILY); SSF52058 (SUPERFAMILY),F:GO:0005515,F:protein binding
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",jgi|Aurli1|139855|estExt_fgenesh1_kg.C_110206,YggS family pyridoxal phosphate enzyme,278,20,1.0069E-157,71.89,1,F:GO:0030170,F:pyridoxal phosphate binding,,,IPR011078 (TIGRFAM); IPR001608 (PFAM); IPR029066 (G3DSA:3.20.20.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR011078 (PANTHER); PTHR10146:SF14 (PANTHER); IPR011078 (HAMAP); cd06822 (CDD); IPR029066 (SUPERFAMILY),F:GO:0030170,F:pyridoxal phosphate binding
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|45551|fgenesh1_kg.11___210___isotig01742,Translation initiation factor sui1,118,20,1.50705E-70,72.54,2,F:GO:0003723; F:GO:0045182,F:RNA binding; F:translation regulator activity,,,IPR005874 (PIRSF); IPR001950 (PFAM); G3DSA:3.30.780.10 (GENE3D); PTHR10388:SF4 (PANTHER); PTHR10388 (PANTHER); IPR001950 (PROSITE_PROFILES); IPR005874 (CDD); IPR036877 (SUPERFAMILY),P:GO:0006413; F:GO:0003743,P:translational initiation; F:translation initiation factor activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",jgi|Aurli1|57046|gw1.11.269.1,Macrophage migration inhibitory factor domain-containing protein,108,20,2.19315E-27,52.66,1,P:GO:0008152,P:metabolic process,,,IPR001398 (PFAM); IPR014347 (G3DSA:3.30.429.GENE3D); IPR014347 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|45608|fgenesh1_kg.11___267___isotig04470,methionyl aminopeptidase,504,20,0,79.64,4,P:GO:0036211; F:GO:0016787; F:GO:0140096; C:GO:0005737,"P:protein modification process; F:hydrolase activity; F:catalytic activity, acting on a protein; C:cytoplasm",EC:3.4.11,Acting on peptide bonds (peptidases),IPR001714 (PRINTS); IPR036388 (G3DSA:1.10.10.GENE3D); IPR000994 (PFAM); IPR036005 (G3DSA:3.90.230.GENE3D); IPR002468 (TIGRFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR45777 (PANTHER); PTHR45777:SF2 (PANTHER); IPR002468 (HAMAP); IPR002468 (CDD); IPR036005 (SUPERFAMILY); IPR036390 (SUPERFAMILY),P:GO:0006508; F:GO:0070006,P:proteolysis; F:metalloaminopeptidase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|66133|gw1.12.565.1,Inorganic pyrophosphatase,229,20,1.5295E-153,72.19,2,F:GO:0016787; C:GO:0005737,F:hydrolase activity; C:cytoplasm,EC:3.6.1.1,Inorganic diphosphatase,IPR036649 (G3DSA:3.90.80.GENE3D); IPR008162 (PFAM); IPR008162 (PANTHER); PTHR10286:SF3 (PANTHER); IPR008162 (CDD); IPR036649 (SUPERFAMILY),P:GO:0006796; F:GO:0000287; F:GO:0004427; C:GO:0005737,P:phosphate-containing compound metabolic process; F:magnesium ion binding; F:inorganic diphosphatase activity; C:cytoplasm
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|45653|fgenesh1_kg.12___18___isotig02477,putative glucokinase,976,20,0,62.72,6,P:GO:0005975; P:GO:0006091; P:GO:0055086; P:GO:1901135; F:GO:0016491; F:GO:0016740,P:carbohydrate metabolic process; P:generation of precursor metabolites and energy; P:nucleobase-containing small molecule metabolic process; P:carbohydrate derivative metabolic process; F:oxidoreductase activity; F:transferase activity,EC:1.1.1.49; EC:2.7.1.1,Glucose-6-phosphate dehydrogenase (NADP(+)); Hexokinase,PR00475 (PRINTS); G3DSA:3.30.360.10 (GENE3D); G3DSA:3.30.420.40 (GENE3D); IPR022674 (PFAM); G3DSA:3.40.367.20 (GENE3D); IPR022673 (PFAM); IPR022672 (PFAM); G3DSA:3.40.50.720 (GENE3D); IPR022675 (PFAM); IPR001312 (PANTHER); IPR001312 (PROSITE_PROFILES); cd00012 (CDD); IPR043129 (SUPERFAMILY); SSF55347 (SUPERFAMILY); IPR036291 (SUPERFAMILY); IPR043129 (SUPERFAMILY),P:GO:0001678; P:GO:0005975; P:GO:0006006; F:GO:0004345; F:GO:0004396; F:GO:0005524; F:GO:0005536; F:GO:0016614; F:GO:0016773; F:GO:0050661,"P:cellular glucose homeostasis; P:carbohydrate metabolic process; P:glucose metabolic process; F:glucose-6-phosphate dehydrogenase activity; F:hexokinase activity; F:ATP binding; F:glucose binding; F:oxidoreductase activity, acting on CH-OH group of donors; F:phosphotransferase activity, alcohol group as acceptor; F:NADP binding"
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|139962|estExt_fgenesh1_kg.C_120021,Choline dehydrogenase,598,20,0,65.74,1,F:GO:0016491,F:oxidoreductase activity,EC:1.1,Acting on the CH-OH group of donors,IPR012132 (PIRSF); IPR007867 (PFAM); IPR036188 (G3DSA:3.50.50.GENE3D); G3DSA:3.30.560.10 (GENE3D); IPR000172 (PFAM); PTHR11552:SF147 (PANTHER); IPR012132 (PANTHER); SSF54373 (SUPERFAMILY); IPR036188 (SUPERFAMILY),F:GO:0016614; F:GO:0050660,"F:oxidoreductase activity, acting on CH-OH group of donors; F:flavin adenine dinucleotide binding"
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|62156|gw1.12.444.1,Protein polyglycylase TTLL10,105,20,3.49925E-53,56.88,3,P:GO:0036211; F:GO:0016874; C:GO:0005737,P:protein modification process; F:ligase activity; C:cytoplasm,EC:6.3.2,Forming carbon-nitrogen bonds,IPR004344 (PFAM); G3DSA:3.30.470.20 (GENE3D); mobidb-lite (MOBIDB_LITE); PTHR12241 (PANTHER); IPR004344 (PROSITE_PROFILES); SSF56059 (SUPERFAMILY),P:GO:0006464,P:cellular protein modification process
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|79000|e_gw1.12.329.1,"malate dehydrogenase, NAD-dependent",320,20,0,74.07,3,P:GO:0005975; P:GO:0006091; F:GO:0016491,P:carbohydrate metabolic process; P:generation of precursor metabolites and energy; F:oxidoreductase activity,EC:1.1.1.37,Malate dehydrogenase,IPR001557 (PIRSF); IPR010097 (TIGRFAM); IPR001236 (PFAM); G3DSA:3.40.50.720 (GENE3D); IPR015955 (G3DSA:3.90.110.GENE3D); IPR022383 (PFAM); PTHR11540 (PANTHER); PTHR11540:SF16 (PANTHER); IPR010097 (CDD); IPR015955 (SUPERFAMILY); IPR036291 (SUPERFAMILY),P:GO:0006099; P:GO:0019752; F:GO:0003824; F:GO:0016491; F:GO:0016616; F:GO:0030060,"P:tricarboxylic acid cycle; P:carboxylic acid metabolic process; F:catalytic activity; F:oxidoreductase activity; F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; F:L-malate dehydrogenase activity"
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|140047|estExt_fgenesh1_kg.C_120107,Glutamate synthase 1 [NADH],1602,20,0,72.28,2,P:GO:0006520; F:GO:0016491,P:cellular amino acid metabolic process; F:oxidoreductase activity,EC:1.4.1,Acting on the CH-NH(2) group of donors,IPR017932 (PFAM); IPR006982 (PFAM); IPR013785 (G3DSA:3.20.20.GENE3D); IPR002932 (PFAM); IPR002489 (PFAM); IPR036485 (G3DSA:2.160.20.GENE3D); IPR029055 (G3DSA:3.60.20.GENE3D); IPR013785 (G3DSA:3.20.20.GENE3D); mobidb-lite (MOBIDB_LITE); PTHR11938 (PANTHER); PTHR11938:SF133 (PANTHER); IPR017932 (PROSITE_PROFILES); cd00713 (CDD); IPR002932 (CDD); IPR002489 (CDD); IPR029055 (SUPERFAMILY); IPR036485 (SUPERFAMILY); SSF51395 (SUPERFAMILY),P:GO:0006537; P:GO:0006807; F:GO:0003824; F:GO:0015930; F:GO:0016491; F:GO:0016638,"P:glutamate biosynthetic process; P:nitrogen compound metabolic process; F:catalytic activity; F:glutamate synthase activity; F:oxidoreductase activity; F:oxidoreductase activity, acting on the CH-NH2 group of donors"
TRUE,"[INTERPRO, BLASTED, MAPPED]",jgi|Aurli1|140071|estExt_fgenesh1_kg.C_120131,metacaspase,400,20,0,68.28,2,C:GO:0016020; C:GO:0016021,C:membrane; C:integral component of membrane,,,PF00656 (PFAM); G3DSA:3.40.50.1460 (GENE3D); G3DSA:3.40.50.12660 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR48104 (PANTHER); IPR029030 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",jgi|Aurli1|35957|fgenesh1_pg.12___284,anion channelrhodopsin 1,696,20,0,58.6,2,P:GO:0006811; C:GO:0016020,P:ion transport; C:membrane,,,G3DSA:1.20.1070.10 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR001425 (PANTHER); IPR011006 (SUPERFAMILY); SSF81321 (SUPERFAMILY),C:GO:0016020,C:membrane
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|45810|fgenesh1_kg.12___175___isotig10864,arginine kinase,204,20,7.7849E-123,82.89,2,P:GO:0006575; F:GO:0016740,P:cellular modified amino acid metabolic process; F:transferase activity,EC:2.7.3.2,Creatine kinase,IPR022414 (PFAM); G3DSA:3.30.590.10 (GENE3D); mobidb-lite (MOBIDB_LITE); PTHR11547:SF58 (PANTHER); IPR000749 (PANTHER); IPR022414 (PROSITE_PROFILES); IPR014746 (SUPERFAMILY),P:GO:0046314; F:GO:0003824; F:GO:0004111; F:GO:0016301; F:GO:0016772,"P:phosphocreatine biosynthetic process; F:catalytic activity; F:creatine kinase activity; F:kinase activity; F:transferase activity, transferring phosphorus-containing groups"
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|140148|estExt_fgenesh1_kg.C_120211,glnA3,731,20,0,61.87,1,F:GO:0016874,F:ligase activity,EC:6.3.1.2,Glutamine synthetase,G3DSA:1.20.120.1560 (GENE3D); IPR008146 (PFAM); G3DSA:3.30.590.10 (GENE3D); IPR022147 (PFAM); IPR040577 (PFAM); PTHR42974 (PANTHER); IPR014746 (SUPERFAMILY),P:GO:0006807; F:GO:0003824; F:GO:0004356,P:nitrogen compound metabolic process; F:catalytic activity; F:glutamate-ammonia ligase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|78450|e_gw1.12.485.1,aspartate aminotransferase,421,20,0,79.58,2,P:GO:0006520; F:GO:0016740,P:cellular amino acid metabolic process; F:transferase activity,EC:2.6.1.1,Aspartate transaminase,IPR000796 (PRINTS); IPR015422 (G3DSA:3.90.1150.GENE3D); IPR004839 (PFAM); IPR015421 (G3DSA:3.40.640.GENE3D); PTHR11879:SF22 (PANTHER); IPR000796 (PANTHER); cd00609 (CDD); IPR015424 (SUPERFAMILY),P:GO:0006520; P:GO:0009058; F:GO:0003824; F:GO:0008483; F:GO:0030170,P:cellular amino acid metabolic process; P:biosynthetic process; F:catalytic activity; F:transaminase activity; F:pyridoxal phosphate binding
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",jgi|Aurli1|79105|e_gw1.13.91.1,ABC transporter F family member 1,676,20,0,74.32,1,F:GO:0005524,F:ATP binding,,,IPR027417 (G3DSA:3.40.50.GENE3D); IPR027417 (G3DSA:3.40.50.GENE3D); IPR003439 (PFAM); IPR032781 (PFAM); IPR003439 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR19211:SF15 (PANTHER); PTHR19211 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR003439 (PROSITE_PROFILES); cd03221 (CDD); cd03221 (CDD); IPR027417 (SUPERFAMILY); IPR027417 (SUPERFAMILY),F:GO:0005524,F:ATP binding
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|140207|estExt_fgenesh1_kg.C_130041,UDP-galactopyranose mutase,787,20,0,66.85,1,F:GO:0016853,F:isomerase activity,EC:5.4.99.9,UDP-galactopyranose mutase,PF13450 (PFAM); G3DSA:3.40.50.720 (GENE3D); IPR015899 (PFAM); IPR004379 (TIGRFAM); G3DSA:3.40.50.720 (GENE3D); G3DSA:3.40.50.720 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR21197 (PANTHER); SSF51971 (SUPERFAMILY); SSF54373 (SUPERFAMILY),F:GO:0008767,F:UDP-galactopyranose mutase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|79468|e_gw1.13.206.1,"chaperonin CPN60-2, mitochondrial",556,20,0,83.03,4,P:GO:0006457; F:GO:0016787; F:GO:0140657; C:GO:0005739,P:protein folding; F:hydrolase activity; F:ATP-dependent activity; C:mitochondrion,EC:3.6.1,Acting on acid anhydrides,IPR001844 (PRINTS); IPR002423 (PFAM); IPR027413 (G3DSA:1.10.560.GENE3D); IPR027409 (G3DSA:3.50.7.GENE3D); IPR027410 (G3DSA:3.30.260.GENE3D); IPR001844 (TIGRFAM); PTHR45633 (PANTHER); PTHR45633:SF40 (PANTHER); IPR001844 (HAMAP); IPR001844 (CDD); IPR027410 (SUPERFAMILY); IPR027413 (SUPERFAMILY); IPR027409 (SUPERFAMILY),P:GO:0042026; F:GO:0005524; F:GO:0016887,P:protein refolding; F:ATP binding; F:ATP hydrolysis activity
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|45927|fgenesh1_kg.13___59___isotig06663,ATP phosphoribosyltransferase,299,20,0,76.32,3,P:GO:0006520; F:GO:0016740; C:GO:0005737,P:cellular amino acid metabolic process; F:transferase activity; C:cytoplasm,EC:2.4.2.17,ATP phosphoribosyltransferase,IPR013820 (TIGRFAM); G3DSA:3.40.190.10 (GENE3D); G3DSA:3.40.190.10 (GENE3D); IPR013820 (PFAM); IPR015867 (G3DSA:3.30.70.GENE3D); IPR013115 (TIGRFAM); IPR013115 (PFAM); IPR001348 (PANTHER); PTHR21403:SF4 (PANTHER); IPR020621 (HAMAP); IPR011322 (SUPERFAMILY); SSF53850 (SUPERFAMILY),P:GO:0000105; F:GO:0000287; F:GO:0003879; C:GO:0005737,P:histidine biosynthetic process; F:magnesium ion binding; F:ATP phosphoribosyltransferase activity; C:cytoplasm
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|45959|fgenesh1_kg.13___91___isotig00154,"60S ribosomal protein L14, putative",136,20,8.84493E-62,76.44,7,P:GO:0042254; F:GO:0003723; F:GO:0005198; C:GO:0005829; C:GO:0005840; C:GO:0009536; C:GO:0032991,P:ribosome biogenesis; F:RNA binding; F:structural molecule activity; C:cytosol; C:ribosome; C:plastid; C:protein-containing complex,,,G3DSA:6.10.250.2270 (GENE3D); IPR014722 (G3DSA:2.30.30.GENE3D); IPR002784 (PFAM); IPR039660 (PANTHER); PTHR11127:SF2 (PANTHER); IPR041985 (CDD); IPR008991 (SUPERFAMILY),P:GO:0006412; F:GO:0003723; F:GO:0003735; C:GO:0005840,P:translation; F:RNA binding; F:structural constituent of ribosome; C:ribosome
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|140287|estExt_fgenesh1_kg.C_130124,putative cytosolic iron-sulfur protein assembly protein,356,20,0,63.32,3,P:GO:0006790; C:GO:0005829; C:GO:0032991,P:sulfur compound metabolic process; C:cytosol; C:protein-containing complex,,,IPR015943 (G3DSA:2.130.10.GENE3D); IPR001680 (PFAM); IPR028608 (PANTHER); IPR001680 (PROSITE_PROFILES); IPR001680 (PROSITE_PROFILES); PS50294 (PROSITE_PROFILES); PS50294 (PROSITE_PROFILES); PS50294 (PROSITE_PROFILES); PS50294 (PROSITE_PROFILES); IPR001680 (PROSITE_PROFILES); IPR028608 (HAMAP); IPR001680 (PROSITE_PROFILES); PS50294 (PROSITE_PROFILES); IPR001680 (PROSITE_PROFILES); cd00200 (CDD); IPR036322 (SUPERFAMILY),P:GO:0016226; F:GO:0005515; C:GO:0097361,P:iron-sulfur cluster assembly; F:protein binding; C:CIA complex
TRUE,"[INTERPRO, BLASTED, MAPPED]",jgi|Aurli1|57766|gw1.13.283.1,multiple inositol polyphosphate phosphatase 1,347,20,6.0549E-144,51.48,7,P:GO:0016311; P:GO:0050790; F:GO:0005096; F:GO:0016787; F:GO:0016791; C:GO:0016020; C:GO:0016021,P:dephosphorylation; P:regulation of catalytic activity; F:GTPase activator activity; F:hydrolase activity; F:phosphatase activity; C:membrane; C:integral component of membrane,,,IPR029033 (G3DSA:3.40.50.GENE3D); IPR000560 (PFAM); PTHR20963 (PANTHER); PTHR20963:SF8 (PANTHER); IPR000560 (CDD); IPR029033 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|61706|gw1.13.410.1,ATP-dependent RNA helicase,545,20,0,83.68,5,P:GO:0006520; F:GO:0016787; F:GO:0016829; F:GO:0140098; F:GO:0140657,"P:cellular amino acid metabolic process; F:hydrolase activity; F:lyase activity; F:catalytic activity, acting on RNA; F:ATP-dependent activity",EC:3.6.1; EC:3.6.4.13; EC:4,Acting on acid anhydrides; RNA helicase; Lyases,IPR027417 (G3DSA:3.40.50.GENE3D); IPR011545 (PFAM); IPR001650 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR47958 (PANTHER); PTHR47958:SF62 (PANTHER); IPR014001 (PROSITE_PROFILES); IPR001650 (PROSITE_PROFILES); IPR014014 (PROSITE_PROFILES); IPR044763 (CDD); cd18787 (CDD); IPR027417 (SUPERFAMILY),F:GO:0003676; F:GO:0003724; F:GO:0005524,F:nucleic acid binding; F:RNA helicase activity; F:ATP binding
TRUE,"[INTERPRO, BLASTED, MAPPED]",jgi|Aurli1|46037|fgenesh1_kg.13___169___isotig02770,ACSBG2,842,20,0,60.42,1,F:GO:0016874,F:ligase activity,,,IPR042099 (G3DSA:3.40.50.GENE3D); IPR000873 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR43272:SF32 (PANTHER); PTHR43272 (PANTHER); SSF56801 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|140355|estExt_fgenesh1_kg.C_130198,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,601,20,0,73.92,24,P:GO:0006260; P:GO:0006355; P:GO:0006629; P:GO:0007010; P:GO:0007059; P:GO:0007155; P:GO:0012501; P:GO:0023052; P:GO:0030154; P:GO:0036211; P:GO:0048856; P:GO:0065003; P:GO:0140013; P:GO:0140014; F:GO:0016787; F:GO:0098772; F:GO:0140096; C:GO:0005634; C:GO:0005694; C:GO:0005739; C:GO:0005829; C:GO:0005856; C:GO:0005886; C:GO:0032991,"P:DNA replication; P:regulation of transcription, DNA-templated; P:lipid metabolic process; P:cytoskeleton organization; P:chromosome segregation; P:cell adhesion; P:programmed cell death; P:signaling; P:cell differentiation; P:protein modification process; P:anatomical structure development; P:protein-containing complex assembly; P:meiotic nuclear division; P:mitotic nuclear division; F:hydrolase activity; F:molecular function regulator; F:catalytic activity, acting on a protein; C:nucleus; C:chromosome; C:mitochondrion; C:cytosol; C:cytoskeleton; C:plasma membrane; C:protein-containing complex",EC:3.1.3.16,Protein-serine/threonine phosphatase,IPR011989 (G3DSA:1.25.10.GENE3D); PF13646 (PFAM); IPR000357 (PFAM); mobidb-lite (MOBIDB_LITE); PTHR10648:SF9 (PANTHER); PTHR10648 (PANTHER); IPR021133 (PROSITE_PROFILES); IPR021133 (PROSITE_PROFILES); IPR021133 (PROSITE_PROFILES); IPR021133 (PROSITE_PROFILES); IPR021133 (PROSITE_PROFILES); IPR021133 (PROSITE_PROFILES); IPR021133 (PROSITE_PROFILES); IPR021133 (PROSITE_PROFILES); IPR021133 (PROSITE_PROFILES); IPR021133 (PROSITE_PROFILES); IPR016024 (SUPERFAMILY),F:GO:0005515,F:protein binding
TRUE,"[INTERPRO, BLASTED]",jgi|Aurli1|46070|fgenesh1_kg.13___202___isotig04506,Hypothetical Protein FCC1311_062602,440,1,4.4291E-107,72.39,,,,,,mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|79344|e_gw1.13.18.1,NAD(P)-dependent alcohol dehydrogenase,357,20,0,72.25,1,F:GO:0016491,F:oxidoreductase activity,EC:1,Oxidoreductases,G3DSA:3.90.180.10 (GENE3D); G3DSA:3.40.50.720 (GENE3D); IPR013154 (PFAM); IPR013149 (PFAM); PTHR42683 (PANTHER); cd05283 (CDD); IPR036291 (SUPERFAMILY); IPR011032 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|51772|gw1.13.100.1,prolyl-tRNA synthetase associated domain-containing protein,142,20,6.45292E-74,62.06,4,P:GO:0006399; F:GO:0016787; F:GO:0016874; F:GO:0140098,"P:tRNA metabolic process; F:hydrolase activity; F:ligase activity; F:catalytic activity, acting on RNA",EC:6.1.1; EC:3.1.1.1,Forming carbon-oxygen bonds; Carboxylesterase,IPR007214 (PFAM); IPR036754 (G3DSA:3.90.960.GENE3D); IPR040285 (PANTHER); PTHR31423:SF3 (PANTHER); IPR036754 (SUPERFAMILY),F:GO:0002161,F:aminoacyl-tRNA editing activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",jgi|Aurli1|140375|estExt_fgenesh1_kg.C_130221,Hypothetical Protein FCC1311_100182,117,3,2.68098E-49,72.59,1,C:GO:0016021,C:integral component of membrane,,,mobidb-lite (MOBIDB_LITE),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, GO-SLIM]",jgi|Aurli1|79519|e_gw1.13.435.1,transmembrane protein,281,20,2.1289E-166,60.12,5,P:GO:0006886; P:GO:0007005; P:GO:0055085; C:GO:0005739; C:GO:0032991,P:intracellular protein transport; P:mitochondrion organization; P:transmembrane transport; C:mitochondrion; C:protein-containing complex,,,G3DSA:3.40.30.10 (GENE3D); IPR013261 (PFAM); IPR038552 (G3DSA:3.10.450.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR013261 (PANTHER); PTHR13032:SF6 (PANTHER),P:GO:0030150; C:GO:0005744,P:protein import into mitochondrial matrix; C:TIM23 mitochondrial import inner membrane translocase complex
TRUE,"[INTERPRO, BLASTED, MAPPED]",jgi|Aurli1|117995|fgenesh1_pm.14___3,Coiled-coil domain-containing protein 124,258,20,3.49472E-63,58.75,4,P:GO:0006366; P:GO:0045893; F:GO:0003713; C:GO:0005634,"P:transcription by RNA polymerase II; P:positive regulation of transcription, DNA-templated; F:transcription coactivator activity; C:nucleus",,,IPR010422 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR21680:SF0 (PANTHER); IPR010422 (PANTHER),no GO terms,no GO terms
